Data;precipitacao;velocidademediavento;niveljuseclusa;nivelstaizabel;nivelstavitoria;nivelmoneclusa
08/11/2010;0;2,866667;0,85;1,89;2,44;1,02
09/11/2010;0;5,433333;0,94;2,61;2,89;1,12
10/11/2010;11,5;4,466667;0,93;2,25;2,15;1,09
11/11/2010;0;2,833333;0,91;2,05;2,27;1,08
12/11/2010;0;2,833333;0,89;2;2,29;1,06
13/11/2010;0,6;4,2;0,89;2,85;2,39;1,05
14/11/2010;0,6;5,966667;0,96;2,75;2,36;1,14
15/11/2010;0;6,7;0,98;2,09;2,28;1,18
16/11/2010;36,3;3,333333;0,96;1,81;2,14;1,14
17/11/2010;0;4,333333;0,73;1,96;2,32;0,91
18/11/2010;0;2,4;0,75;2,01;2,29;0,9
19/11/2010;0;2,133333;0,75;1,94;2,31;0,91
20/11/2010;0;2,066667;0,74;1,89;2,3;0,88
21/11/2010;0;2,033333;0,79;1,92;2,27;0,91
22/11/2010;0;2,766667;0,76;1,88;2,19;0,9
23/11/2010;0;3,733333;0,79;1,87;2,21;0,91
24/11/2010;4,1;1,566667;0,79;1,81;2,2;0,9
25/11/2010;6,4;3,066667;0,78;1,83;2,19;0,9
26/11/2010;0;2,7;0,77;1,76;2,2;0,87
27/11/2010;0;2,633333;0,77;1,7;2,23;0,87
28/11/2010;0;3,233333;0,85;1,95;2,84;0,96
29/11/2010;0;1,966667;0,82;1,83;2,02;0,95
30/11/2010;0;2,4;0,64;1,77;2,1;0,78
01/12/2010;0;3,166667;0,77;1,61;2,13;0,89
02/12/2010;0;5,033333;0,81;1,47;2,42;0,96
03/12/2010;11,8;3,966667;0,77;1,89;1,79;0,88
04/12/2010;0;4,333333;0,76;1,52;2,08;0,88
05/12/2010;0;2,866667;0,71;1,66;1,78;0,83
06/12/2010;0;4,633333;0,75;1,48;2,1;0,88
07/12/2010;0;3,066667;0,72;1,44;2,09;0,86
08/12/2010;1;4,4;0,75;1,76;1,74;0,88
09/12/2010;0;2,566667;0,8;1,48;1,98;0,93
10/12/2010;0;6,3;0,76;1,24;2,06;0,88
11/12/2010;2,4;1,766667;0,71;1,38;1,97;0,85
12/12/2010;0;5,5;0,78;1,81;1,13;0,93
13/12/2010;23,5;3,633333;0,77;1,64;1,65;0,92
14/12/2010;0;2;0,7;1,42;1,84;0,83
15/12/2010;0;4,466667;0,81;1,31;1,86;0,93
16/12/2010;0;6,266667;0,91;1,09;2;0,97
17/12/2010;1,2;4,066667;0,66;1,24;1,91;0,86
18/12/2010;0;3,4;0,6;1,41;1,64;0,73
19/12/2010;4,6;4,366667;0,74;1,27;1,73;0,88
20/12/2010;8,8;1,866667;0,6;1,29;1,76;0,69
21/12/2010;0;3,3;0,53;1,27;1,75;0,65
22/12/2010;0,6;3,566667;0,6;1,21;1,74;0,73
23/12/2010;0;5,3;0,65;1,06;1,83;0,78
24/12/2010;0;2,4;0,64;1,09;1,94;0,82
25/12/2010;17,6;3,066667;0,63;1,3;1,6;0,73
26/12/2010;0;2,8;0,58;1,16;1,61;0,73
27/12/2010;0;3,266667;0,57;1,12;1,71;0,73
28/12/2010;0;2,666667;0,53;1,19;1,51;0,68
29/12/2010;0,8;4,333333;0,67;1,11;1,58;0,81
30/12/2010;0;5,233333;0,59;1,07;1,56;0,77
31/12/2010;1,9;5,433333;0,6;0,97;1,57;0,77
01/01/2011;1,5;3,766667;0,48;1,09;1,44;0,66
02/01/2011;0,4;4,966667;0,65;1,01;1,53;0,78
03/01/2011;9,8;5,4;0,58;0,95;1,51;0,78
04/01/2011;2,7;3,5;0,44;1,01;1,45;0,6
05/01/2011;0,6;2,8;0,4;0,98;1,45;0,53
06/01/2011;0;2,666667;0,45;1,04;1,42;0,61
07/01/2011;0;2,233333;0,45;1;1,41;0,62
08/01/2011;0;2,533333;0,47;0,99;1,42;0,64
09/01/2011;0;2,9;0,55;1,07;1,36;0,68
10/01/2011;0;3,9;0,61;0,9;1,35;0,73
11/01/2011;0;4,533333;0,48;0,79;1,46;0,67
12/01/2011;0,2;2,933333;0,5;0,88;1,39;0,65
13/01/2011;0;3,3;0,49;0,94;1,33;0,66
14/01/2011;0;2,566667;0,42;0,9;1,34;0,6
15/01/2011;0;3,866667;0,54;0,88;1,37;0,65
16/01/2011;0;4,666667;0,52;0,69;1,47;0,63
17/01/2011;9,6;2,533333;0,39;1,13;1,2;0,58
18/01/2011;0;4,766667;0,53;0,87;1,25;0,65
19/01/2011;0;4,533333;0,48;0,81;1,35;0,68
20/01/2011;0,4;2,3;0,41;0,95;0,94;0,59
21/01/2011;2,4;3,9;0,55;0,8;1,24;0,69
22/01/2011;0,8;3,3;0,52;0,7;1,28;0,65
23/01/2011;2,6;3,133333;0,38;0,8;1,21;0,61
24/01/2011;0;3,3;0,41;0,77;1,14;0,6
25/01/2011;0;2,266667;0,47;0,78;1,15;0,61
26/01/2011;0;4,033333;0,47;0,66;1,28;0,64
27/01/2011;27,8;3,4;0,4;0,82;1,08;0,6
28/01/2011;0,2;2,433333;0,51;0,84;1,1;0,68
29/01/2011;0,2;2,933333;0,55;0,86;1,01;0,7
30/01/2011;0;4,9;0,6;0,72;1,17;0,7
31/01/2011;0;4,033333;0,46;0,51;1,37;0,41
01/02/2011;32,4;4,366667;0,42;1,16;0,76;0,59
02/02/2011;0;3,2;0,59;0,7;1,06;0,64
03/02/2011;0;4,633333;0,49;0,43;1,34;0,4
04/02/2011;0;1,866667;0,45;0,64;1,14;0,57
05/02/2011;5,2;2,366667;0,5;0,8;1,09;0,73
06/02/2011;0;3,633333;0,57;0,85;0,83;0,77
07/02/2011;0;4,5;0,71;0,59;1,15;0,63
08/02/2011;13;1,533333;0,56;0,86;0,76;0,79
09/02/2011;4,1;2,566667;0,55;0,88;0,77;0,83
10/02/2011;21,1;3,1;0,61;0,93;0,86;0,89
11/02/2011;0,5;2,033333;0,54;0,82;0,96;0,75
12/02/2011;0;1,866667;0,53;0,72;1,02;0,73
13/02/2011;0,5;2,6;0,44;0,83;0,98;0,75
14/02/2011;0;2,766667;0,54;0,89;0,81;0,8
15/02/2011;0;2,766667;0,65;0,69;0,99;0,68
16/02/2011;0;4,6;0,65;0,46;1,14;0,39
17/02/2011;0,5;5,133333;0,62;0,43;1,1;0,37
18/02/2011;0;3,766667;0,6;0,58;1;0,48
19/02/2011;0;3,7;0,65;0,65;0,95;0,64
20/02/2011;0,4;4,233333;0,58;0,69;0,94;0,66
21/02/2011;0,7;3,366667;0,53;0,67;0,94;0,59
22/02/2011;0;3,766667;0,51;0,66;0,93;0,6
23/02/2011;0;6,1;0,76;0,34;1,15;0,3
24/02/2011;20,1;2,966667;0,74;0,3;1,08;0,29
25/02/2011;0;1,733333;0,55;0,69;0,95;0,67
26/02/2011;0;3,6;0,6;0,99;0,68;0,92
27/02/2011;0;3;0,47;0,76;0,86;0,73
28/02/2011;0;2,4;0,6;0,68;0,85;0,65
01/03/2011;0;4,466667;0,54;0,53;0,96;0,53
02/03/2011;0;4,066667;0,6;0,37;1,08;0,38
03/03/2011;0;4,266667;0,5;0,4;1,04;0,35
04/03/2011;0;4,033333;0,57;0,55;0,92;0,49
05/03/2011;0;3,866667;0,54;0,49;0,94;0,46
06/03/2011;0;3,7;0,5;0,44;1;0,38
07/03/2011;0;4,366667;0,48;0,41;0,99;0,32
08/03/2011;0;4,866667;0,47;0,32;1,08;0,29
09/03/2011;0;4,433333;0,45;0,3;1,05;0,26
10/03/2011;9,5;3,933333;0,5;0,54;0,96;0,5
11/03/2011;28,4;4,033333;0,55;0,32;1,35;0,28
12/03/2011;25,1;4,3;0,43;0,4;1,11;0,37
13/03/2011;0;3,566667;0,43;0,84;0,65;0,63
14/03/2011;0;2,866667;0,6;0,86;0,76;0,83
15/03/2011;0;2,333333;0,45;0,78;0,84;0,73
16/03/2011;0;3,433333;0,42;0,54;0,95;0,48
17/03/2011;0;3,6;0,38;0,43;1,03;0,56
18/03/2011;6,8;3,133333;0,36;0,72;0,71;0,62
19/03/2011;0;1,733333;0,47;0,7;0,81;0,64
20/03/2011;0;3,3;0,5;0,49;0,96;0,46
21/03/2011;0;3,8;0,5;0,3;1,09;0,26
22/03/2011;0;4,3;0,42;0,43;0,99;0,36
23/03/2011;0;3,066667;0,39;0,47;0,82;0,5
24/03/2011;27,8;3,233333;0,53;0,84;0,66;0,79
25/03/2011;0;6;0,63;0,47;1,08;0,53
26/03/2011;40,3;2,466667;0,49;0,52;1,03;0,58
27/03/2011;3,4;2,266667;0,38;0,92;0,77;0,83
28/03/2011;2,8;2,466667;0,57;0,88;0,77;0,83
29/03/2011;0,3;2,433333;0,57;0,65;0,93;0,63
30/03/2011;0;5;0,62;0,49;1,02;0,46
31/03/2011;0;3,633333;0,55;0,43;1,1;0,39
01/04/2011;0;1,033333;0,5;0,68;0,89;0,59
02/04/2011;0;2,033333;0,61;0,73;0,87;0,72
03/04/2011;0;2;0,58;0,59;1;0,55
04/04/2011;0,5;2,4;0,54;0,75;0,88;0,65
05/04/2011;5,3;2;0,64;0,72;0,97;0,78
06/04/2011;0;2,966667;0,59;0,82;0,79;0,83
07/04/2011;0;1,766667;0,63;0,63;0,97;0,64
08/04/2011;0;2,166667;0,55;0,67;0,91;0,7
09/04/2011;1,5;2,3;0,65;0,84;0,82;0,84
10/04/2011;0;2;0,61;0,61;0,93;0,58
11/04/2011;3;1,8;0,57;0,68;0,93;0,63
12/04/2011;0;1,966667;0,62;0,64;0,94;0,63
13/04/2011;0;2,2;0,66;0,59;1,04;0,54
14/04/2011;0;1,733333;0,58;0,68;0,86;0,61
15/04/2011;0;3,966667;0,77;0,72;0,81;0,73
16/04/2011;12,4;2,533333;0,75;0,71;0,87;0,67
17/04/2011;0,1;4,4;0,68;0,4;1,26;0,43
18/04/2011;22;2,1;0,5;0,8;0,89;0,75
19/04/2011;0;2,066667;0,63;0,68;0,95;0,65
20/04/2011;0;3,966667;0,72;0,59;1,08;0,45
21/04/2011;41;2,666667;0,59;0,84;0,95;0,71
22/04/2011;0;3,133333;0,7;0,56;1,15;0,63
23/04/2011;12,7;4,966667;0,63;1,08;0,95;0,6
24/04/2011;0;1,933333;0,6;0,8;1,08;0,76
25/04/2011;0;1,466667;0,69;0,82;0,99;0,78
26/04/2011;0;1,7;0,83;0,74;1,1;0,75
27/04/2011;0;1,6;0,81;0,69;1,12;0,66
28/04/2011;0;2,633333;0,75;0,69;1,16;0,66
29/04/2011;0;2,033333;0,76;0,72;1,1;0,69
30/04/2011;1,2;1,666667;0,72;0,74;1,11;0,72
01/05/2011;0,3;4,666667;0,64;0,94;0,97;0,86
02/05/2011;22;3,866667;0,8;1,46;0,62;0,99
03/05/2011;10,9;2,533333;0,73;0,9;1,05;0,83
04/05/2011;0;1,333333;0,73;0,81;1,2;0,8
05/05/2011;0;3,2;0,7;0,88;1,16;0,83
06/05/2011;0;2,5;0,7;0,96;1,06;0,9
07/05/2011;0;2,733333;0,88;0,74;1,21;0,78
08/05/2011;0;3,2;0,75;0,95;1,03;0,9
09/05/2011;0;2,366667;0,85;0,84;1,15;0,86
10/05/2011;0;1,766667;0,84;0,71;1,23;0,72
11/05/2011;0;0,833333;0,65;0,93;1,11;0,83
12/05/2011;0;1,866667;0,65;0,95;1,1;0,92
13/05/2011;0;2,6;0,7;0,86;1,15;0,86
14/05/2011;0,3;2,5;0,68;0,88;1,09;0,85
15/05/2011;3,6;2,466667;0,66;0,89;1,1;0,9
16/05/2011;0,7;1,9;0,63;0,88;1,14;0,86
17/05/2011;0;2,233333;0,58;0,83;1,15;0,8
18/05/2011;1,3;1,8;0,61;0,77;1,17;0,73
19/05/2011;0;1,566667;0,59;0,86;1,17;0,78
20/05/2011;0;2,666667;0,55;0,73;1,29;0,68
21/05/2011;0;2,9;0,57;0,7;1,23;0,68
22/05/2011;0;2,533333;0,55;0,8;1,15;0,76
23/05/2011;15,4;2,066667;0,58;0,99;1,03;0,88
24/05/2011;0;2,7;0,6;0,77;1,22;0,77
25/05/2011;61,4;5,066667;0,57;0,7;1,48;0,58
26/05/2011;2,2;3,766667;0,53;1,08;1,15;0,69
27/05/2011;0,3;2,833333;0,64;1,07;1,24;0,79
28/05/2011;0;1,966667;0,47;0,99;1,31;0,65
29/05/2011;0;1,7;0,43;0,97;1,32;0,6
30/05/2011;0;1,466667;0,61;0,96;1,39;0,73
31/05/2011;0;1,266667;0,59;1,04;1,39;0,82
01/06/2011;0,3;1,333333;0,54;1,04;1,37;0,72
02/06/2011;0;1,633333;0,58;1,01;1,42;0,78
03/06/2011;0,3;3,633333;0,6;1,16;1,26;0,81
04/06/2011;0;3,633333;0,74;1,36;1,06;0,89
05/06/2011;0;2;0,65;1,02;1,39;0,82
06/06/2011;0;2,5;0,6;0,94;1,42;0,79
07/06/2011;1,4;4,133333;0,68;1,17;1,28;0,85
08/06/2011;1,2;2,533333;0,52;1,2;1,31;0,66
09/06/2011;0;2,966667;0,52;1,04;1,35;0,67
10/06/2011;0;2,866667;0,54;1,11;1,26;0,68
11/06/2011;0;2,233333;0,64;0,98;1,39;0,81
12/06/2011;0;2,233333;0,58;0,9;1,41;0,73
13/06/2011;0;3,733333;0,54;1,21;1,16;0,71
14/06/2011;0;2,766667;0,67;0,95;1,36;0,78
15/06/2011;0;2,533333;0,62;0,87;1,52;0,8
16/06/2011;0;1,8;0,6;0,89;1,39;0,74
17/06/2011;31,4;2,133333;0,66;0,95;1,38;0,77
18/06/2011;0,9;2,033333;0,67;1,02;1,38;0,79
19/06/2011;16,2;2,966667;0,65;0,79;1,39;0,67
20/06/2011;36,4;2,066667;0,6;1,19;1,35;0,78
21/06/2011;17,9;2,433333;0,78;1,32;1,41;0,95
22/06/2011;0;3,5;0,85;1,16;1,62;1,01
23/06/2011;5,8;4,866667;0,88;1,06;1,61;1,03
24/06/2011;0,2;1,433333;0,82;1,43;1,63;0,98
25/06/2011;0;3,4;0,84;1,51;1,64;0,99
26/06/2011;0;6,333333;0,76;1,88;1,42;0,93
27/06/2011;4,2;7,566667;0,72;2,19;0,86;0,88
28/06/2011;0;3,533333;0,92;1,53;1,67;1,03
29/06/2011;0;0,666667;0,98;1,4;1,89;1,13
30/06/2011;0;0,833333;0,94;1,46;1,88;1,1
01/07/2011;0;3,233333;0,88;1,68;1,61;1,08
02/07/2011;0,6;3,133333;0,95;1,7;1,65;1,05
03/07/2011;0,3;5,866667;0,85;1,77;1,71;0,95
04/07/2011;0;3,033333;0,96;1,61;1,74;1,1
05/07/2011;0;4,9;0,93;1,54;1,77;1,09
06/07/2011;0;2,966667;0,94;1,57;1,75;1,11
07/07/2011;0;1,933333;0,93;1,51;1,82;1,1
08/07/2011;0;1,633333;0,92;1,48;1,83;1,07
09/07/2011;0;2,2;0,93;1,41;1,86;1,07
10/07/2011;0;0,866667;0,88;1,46;1,79;1,04
11/07/2011;0;2,3;0,92;1,42;1,82;1,08
12/07/2011;0;1,566667;0,86;1,38;1,87;1,02
13/07/2011;0;2,133333;0,82;1,44;1,78;0,96
14/07/2011;4,2;3,4;0,85;1,31;1,84;0,99
15/07/2011;25,3;3,533333;0,83;1,3;1,99;0,99
16/07/2011;2,7;2,3;0,85;1,56;1,74;1
17/07/2011;2,4;3,933333;0,85;1,44;1,82;1
18/07/2011;0;4,833333;0,92;1,42;1,83;1,08
19/07/2011;0,3;2,1;0,92;1,39;1,98;1,05
20/07/2011;0;1,866667;0,83;1,57;1,82;0,97
21/07/2011;6;2,9;0,8;1,6;1,85;0,9
22/07/2011;1,2;1,566667;0,85;1,58;1,95;0,95
23/07/2011;0;2,733333;0,93;1,43;2,12;1,05
